Book,Chapter,Verse,Text
DEU,10,2,Tak u nako̩ o̩la ki jʼo̩la alo ejodudu kʼe̩ ko kpo̩fo̩ le̩ nyʼo̩la alo-i. Tak e̩ mʼu ko jʼef akpati le̩.
DEU,10,3,"Abe̩le̩ u nʼoli akesia fʼakpati che, oñ u fʼalo okuta meji gbe̩ dab e-ejodudu le̩, tak u mute̩gu nyʼoj uwo, alo meji le̩ la jʼef o̩wo̩-mi."
DEU,10,4,"Oñ i fʼO̩la me̩gwa le̩ ko̩ nyʼalo alu kʼo̩rubutu ejodudu le̩ de̩, owñ chʼe-ki Jihofa dʼef una oj uwo aka ñwu me̩ o̩jo̩ ujeju le̩; taki Jihofa mʼu ko ñwu mi."
DEU,10,5,"Tak u murida gwo̩ru uwo le̩ wane̩, oñ u mʼalo le̩ ko jʼef akpati kʼu che le̩; o̩mo̩ i la jo̩ alu ki Jihofa ñwa ñwu mi."
DEU,10,6,"(Abo Israe̩l kʼe̩re̩ nyʼule̩ akwo Birot Bene-Jakan nyi Mose̩ra. O̩mo̩ Aro̩n ku, o̩mo̩ ma dʼu ji; tak E̩leaza o̩ma-wñ nache e̩wñ atama koji owñ."
DEU,10,7,"Akwo o̩mo̩ ma nyi Gudgoda; akwo Gudgoda ma la nyi Jotbata, owñ chʼane̩ ki chʼaji aji."
DEU,10,8,"Iko le̩ Jihofa fʼo̩lo̩pu abo Lifai date̩ ku ma nʼakpati alo e-Jihofa kʼi kpe̩, ku ma ki dago jʼo̩gba Jihofa ku ma che e̩wñ ñw u, ku ma la de̩nyo̩ ñw one̩ ef odu-wñ, gbogbo tʼeñini."
DEU,10,9,"Todule̩ oñ Lifai ma nʼukpe̩ abe̩k e̩wñ ogu kʼi je̩ kpai amo̩maye-wñ n; Jihofa chʼe̩wñ ogu-wñ, alu ki Jihofa O̩jo̩-we̩ ka ñw u.)"
DEU,10,10,"Oñ u kpo̩kpe̩ oj uwo alu kʼu che e̩gba ejodudu le̩, o̩ro̩ka o̩gbo̩ meji kpai odu o̩gbo̩ meji. Jihofa ño̩ netirʼumi iko le̩ ge̩; i du Jihofa e̩do̩ kʼi fʼuwe̩ chile̩che̩ n."
DEU,10,11,"Taku Jihofa ka ñwu mi kakini, Kwane̩, kʼe̩ kʼe̩re̩ nyʼule̩-we̩ kʼe̩ tʼamone̩-i o̩gba, kʼama ki nyʼo̩mo̩ ku ma gba ane̩ kʼu go̩ ñw amata-ma ka kʼu nadu ñwu ma."
DEU,10,12,"I la chʼifai, Israe̩l, e̩wñ Jihofa O̩jo̩-we̩ atene ugbo we̩ kʼi ma chʼailo Jihofa O̩jo̩-we̩ era n? kpai elule̩ ej o̩na-wñ du kpai efe̩do̩-wñ kpai enʼe̩do̩-we̩ chaka kpai onugo-we̩ chaka che e̩wñ ñwu Jihofa O̩jo̩-we̩,"
DEU,10,13,"kʼe̩ fʼe̩wñ ki Jihofa tʼuko̩ ñw e̩ kpai uhio̩me̩-wñ, e-kʼu nañwa ñw e̩ eñini-i de todu ki nyo̩ ñw e̩ n?"
DEU,10,14,"Go, efojale kpai efojale e-efojale kpai ile̩ kpai e̩wñ du ki jʼefu-wñ, Jihofa O̩jo̩-we̩ ne̩;"
DEU,10,15,"e̩do̩ Jihofa muda chʼelamʼamata-we̩ ef ufe̩do̩, oñ i mʼugbe̩-ma ko ñw o̩la-wñ ubi-ma, tʼamone̩ du le, owñ chʼame̩, alu ki de̩ eñini-i."
DEU,10,16,"Todule̩ me̩ nakʼaño̩ ki bʼoji e̩pi e-e̩do̩-me̩ ma da, me̩ ki ño̩ fʼo̩lo̩ lo ge̩ n."
DEU,10,17,"Todu Jihofa O̩jo̩-we̩ chʼO̩jo̩ e-amo̩jo̩ kpai Ondu e-amodu, owñ chʼO̩jo̩ inaina kpai e-e̩gbiti kpai e-ubailo, kʼi ma la nʼe̩nejuma n, kʼi ma la gbʼo̩ko̩ ugwa n."
DEU,10,18,"Owñ nʼajo̩ o̩ma kʼi ma nʼata n kpai e-amo̩yaukuo̩ko̩ eka, i lañʼafe̩do̩ ilowa kʼi akʼuje̩wñ kpai e̩wñ o̩la ñw u."
DEU,10,19,Ame̩ ki fe̩do̩ e̩ne̩ ilowa; todabu ku me̩ chʼamilowa ane̩ Ijipti le̩.
DEU,10,20,"Uwe̩ ki railo Jihofa O̩jo̩-we̩; uwe̩ ki rʼo̩ kʼe̩ la jimʼowñ, uwe̩ ki la go̩ odu-wñ."
DEU,10,21,Owñ chʼuñwulo̩-we̩; owñ la chʼO̩jo̩-we̩ kʼi fʼe̩wñ inaina kpai e̩wñ ubailo-i kʼeju-we̩ onugo li che ñw e̩.
DEU,10,22,Amata-we̩ gwo̩ru nyʼIjipti kpai one̩ e̩te̩gwa; fai Jihofa O̩jo̩-we̩ la fʼuwewe-me̩ che ku me̩ dab awo ojale.
DEU,11,1,"Todule̩ uwe̩ ki fe̩do̩ Jihofa O̩jo̩-we̩, kʼe̩ la fʼe̩wñ ide-wñ de, kpai uhio̩me̩-wñ kpai oji ajo̩-wñ kpai uko̩-wñ o̩jo̩ du."
DEU,11,2,"Ame̩ ki la ma eñini-i: todu i chʼamo̩ma-me̩ oñ nako̩la ñwu ma-i n, ma mʼo̩ n, ma li o̩la ki Jihofa O̩jo̩-me̩ ko̩ me̩ n, kpai unana-wñ kpʼo̩wo̩-wñ ki gbiti kpai o̩wo̩-wñ kʼi nadala te̩,"
DEU,11,3,kpai ujiwe-wñ kpai e̩wñ kʼi che Fero onu Ijipti alumeji ane̩ Ijipti le̩ kpai ane̩-wñ chaka;
DEU,11,4,"kpai e̩wñ kʼi che abogu Ijipti kpai amanya-ma, kpai o̩ko̩ ogu-ma; alu kʼi je̩ ñw omi Ohimini Ekpikpa mucha abʼuma ma abu ku ma nʼume̩ ule, kpai alu ki Jihofa je̩ ñw oji-ma ki lenyo̩ gbogbo tʼeñini kide̩;"
DEU,11,5,kpai e̩wñ kʼi che me̩ ef aje̩tachi gbogbo taku me̩ wʼugbo kide̩;
DEU,11,6,"kpai e̩wñ kʼi che Detan kpai Abiram, amo̩ma Eliab, o̩ma Rube̩n le̩; alu kʼane̩pe̩te̩ mʼalu-wñ chi te̩ kʼi ño̩ mʼuma ko mi, manyʼabo unyi-ma kpai unyabo-ma, kpai e̩wñ du ki deju kʼi tʼuma ubi, o̩ge̩ge̩de̩ abo Israe̩l chaka;"
DEU,11,7,todu eju-me̩ fʼuko̩lo̩ inaina du ki Jihofa che li me̩.
DEU,11,8,"Todule̩ ame̩ ki de uko̩ du kʼu nate̩ ñwu me̩ eñini-i, kʼame̩ ki fʼukpahiu ne̩, ku me̩ nyʼejefu agba ane̩ ugbo ku me̩ daba anyi ku me̩ ne̩ le̩,"
DEU,11,9,"kʼame̩ ki ño̩ kpojolugbo oj ane̩ ki Jihofa go̩ ñw amata-me̩ ka kʼi adu ñwu ma kpai ugbe̩-ma, ane̩ kʼomie̩nya kpai iño̩ acha efu-wñ le̩."
DEU,11,10,"Todu ane̩ ugbo kʼuwe̩ anyi kʼe̩ gba le̩ biu ane̩ Ijipti ugbo ku me̩ kwo wa le̩ n, ugbo kʼe̩ dʼe̩yo̩-we̩ gbe̩, tak e̩ nʼe̩re̩-we̩ che omiofo nyʼu, dabe̩ne̩ kʼe̩wñ uche̩ kwe̩ kwe̩ kwe̩;"
DEU,11,11,"ama ane̩ ugbo ku me̩ daba agba le̩ chʼane̩ uwo kpai o̩go̩, i añmo̩ omi kwef omi ojale,"
DEU,11,12,"owñ chʼane̩ ki Jihofa O̩jo̩-we̩ afejutʼo̩; eju Jihofa O̩jo̩-we̩ kadʼo pioo, akwo uchane̩ o̩do̩ gbogbo tʼukpoji o̩do̩."
DEU,11,13,"Oñ i awatu, iche̩wñ kʼame̩ anyʼuko̩ uko̩ kʼomi añwa ñwu me̩ eñini-i eti o̩gbali, ku me̩ fe̩do̩ Jihofa O̩jo̩-me̩, ku me̩ la rʼo̩ kpai e̩do̩-me̩ chaka kpai onugo-me̩ chaka,"
DEU,11,14,"mak owñ adʼomi ojale ane̩-me̩ wa iko-wñ, owñ chʼomi ojo̩do̩ kpai omi otitala; kʼuwe̩ ki kʼo̩ka-we̩ kpai omi achiwebe̩te̩ma-we̩ etito̩ kpai ekpo-we̩ wa unyi."
DEU,11,15,"Oñ i akʼije̩ jʼoko-we̩ tod ame̩la-we̩ abe̩re̩me̩le̩, uwe̩ la aje̩ e̩wñ kʼefu-we̩ ako̩."
DEU,11,16,"Ame̩ nafʼo̩la-me̩ de, tode̩gba ku ma gba me̩ ibe̩, kʼame̩ muna tʼo̩wo̩ʼka, ku me̩ chane̩ erʼamo̩jo̩ omune̩ ku me̩ la dojikane̩ ñwu ma,"
DEU,11,17,"kʼuwe̩do̩ Jihofa mutajo bʼume̩ ma, kʼi la fʼo̩na ojale re, kʼomi ki we elo̩, tak ane̩ ñʼarʼo̩je̩ ge̩ n, kʼame̩ lenyo̩ bʼane̩ ki nyo̩ ki Jihofa adu ñwu me̩-i te̩ piopio."
DEU,11,18,"Todule̩ ame̩ ki ko o̩la-mi-i jo̩ ef e̩do̩-me̩ kpai ef onugo-me̩; me̩ ki la fʼu ji manyʼo̩wo̩-me̩ ki chʼujiwe, i ki mud e̩wñ o̩gba oji-me̩ agbagba igbegbeneju-me̩."
DEU,11,19,"Me̩ ki la dʼu ko̩ amo̩ma-me̩, e̩ ki nʼoluka-wñ ache e̩gba kʼe̩ gugu ef unyi-we̩ kpai e̩gba kʼe̩ dʼej o̩na alule̩ kpai e̩gba kʼe̩ dachi kpai e̩gba kʼe̩ kwane̩."
DEU,11,20,"Tak uwe̩ ki dʼu ko̩ nyʼo̩la oli alugbo̩na unyi-we̩ kpai o̩la e̩wñ ku ma du re ajaku, alaku-we̩,"
DEU,11,21,"todu kʼojo̩lugbo-me̩ kpai ojolugbo amo̩ma-me̩ ki kpo̩kpe̩ oj ane̩ ki Jihofa go̩ ñw amata-me̩ ka kʼi adu ñwu ma, alu kʼukpo̩kpe̩ ojolugbo efojale ki dʼate̩ ñw ile̩-i de̩."
DEU,11,22,"Todu iche̩wñ kʼame̩ de uko̩ du kʼu ñwa ñwu me̩-i kpaka, ku me̩ fʼu che, ku me̩ fe̩do̩ Jihofa O̩jo̩-me̩, ku me̩ tʼo̩na-wñ chaka ale, ku me̩ jimʼowñ,"
DEU,11,23,"mak e̩gba le̩ Jihofa anʼabo uche̩ichi uche̩ichi-i chaka dufu bʼume̩ o̩gba te̩, oñ ame̩ abʼabo uche̩ichi ki wewe ki ño̩ gbiti tʼume̩ le gbʼane̩."
DEU,11,24,"Ugbo du ku me̩ adʼadaba e̩re̩-me̩ tʼo̩ amud e-me̩; alu o̩me̩ ane̩-me̩ ate̩ kwʼaje̩tachi gbogbo wa Le̩bano̩n kpai akwo o̩la ohimini, owñ chʼohimini Yufretis, gbogbo wa kado ohimini e-olane̩ le̩."
DEU,11,25,"E̩ne̩ du kʼi neke nʼe̩re̩ane̩ o̩gba-me̩ ade̩ n; Jihofa O̩jo̩-me̩ adʼe̩gahi-me̩ kpai ailo-me̩ abʼane̩ du ku me̩ dʼe̩re̩ tʼo̩ ma, alu kʼi katane̩ ñwu me̩ le̩."
DEU,11,26,"Go, e̩nyo̩ kpai ama oñ omi ako jo̩ ñwu me̩ eñini-i:"
DEU,11,27,"iche̩wñ ku me̩ gbʼuko̩ uko̩ Jihofa O̩jo̩-me̩ kʼu nañwa ñwu me̩ eñini-i gbo̩, mak e̩nyo̩ i che,"
DEU,11,28,"i muda che̩wñ kʼame̩ ma gbʼuko̩ uko̩ Jihofa O̩jo̩-me̩ gbo̩ n, kʼame̩ la muna bʼo̩na kʼu nañwa ñwu me̩ eñini-i te̩, ku me̩ tʼamo̩jo̩ omune̩ kʼame̩ ma mʼo̩ n ubi, mak ama i che ñwu me̩."
DEU,11,29,"Oñ i awatu, e̩gba ki Jihofa O̩jo̩-we̩ adʼuwe̩ wʼoj ane̩ ugbo kʼuwe̩ agudu nyi kʼe̩ gba le̩, mak uwe̩ ki dʼe̩nyo̩ le̩ gugu oj uwo Gerizim, oñ ama le̩ agugu oji uwo Ebal."
DEU,11,30,"I chʼuwo le̩ jʼudaba Jo̩rdan ejano̩mo̩ o̩na kʼi le rʼo̩wo̩ olane̩, oj ane̩ abo Kenan ku ma dodo egbili ki kpejuru Araba, me̩ru Gilgal o̩la oli Ok e-More le̩ n?"
DEU,11,31,Todu edaba me̩ adaba Jo̩rdan-i ku me̩ gudu nyʼo̩mo̩ ku me̩ gba ane̩ e-ki Jihofa O̩jo̩-me̩ adu ñwu me̩; ame̩ ki bʼuma gba ku me̩ la dodo jʼo̩mo̩.
DEU,11,32,"Ame̩ ki la fejutʼe̩wñ uhio̩me̩ chaka, kpai oji ajo̩ e-kʼu nako jo̩ o̩gba-me̩ eñini-i, ku me̩ che tʼeju-wñ."
DEU,12,1,"E̩wñ-i chʼuhio̩me̩ kpai oji ajo̩ e-kʼame̩ afejutʼo̩ ku me̩ che tʼeju-wñ oj ane̩ ki Jihofa, O̩jo̩ e-amata-we̩, adu ñw e̩ kʼe̩ ne̩, o̩jo̩ du kʼudeju-me̩ kade ile̩-i."
DEU,12,2,"Me̩ fʼugbo du kʼabo uche̩ichi ichi ku me̩ bʼuma gbʼane̩ le̩ are̩ amo̩jo̩-ma kpo̩fo̩ rinyo̩ hioko, owñ chʼoj uwo uwo ki gbo̩gba kpai oj otete otete kpai of oli emimi du:"
DEU,12,3,"ame̩ ki fʼubo̩ iche̩bo̩-ma gulo̩ wane̩, ku me̩ kpʼe̩wñ ku ma ko gwanyʼane̩ le̩ fo̩ nʼane̩, ku me̩ nʼuna gu Ashe̩rim-ma jo; ame̩ ki la lo̩ ojibo amo̩jo̩-ma ku ma gbe̩ wane̩, ku me̩ fʼodu-ma kpalu bʼugbo kide̩ te̩."
DEU,12,4,Ame̩ ki che abe̩le̩ ñwu Jihofa O̩jo̩-me̩ n.
DEU,12,5,"Me̩ ki muda tejane̩ ugbo ki Jihofa O̩jo̩-me̩ adu oj ane̩ abo o̩lo̩pu olo̩pu-me̩ kʼi du odu-wñ tʼo̩mo̩, ku me̩ fʼugbo kʼi agugu che o̩mo̩;"
DEU,12,6,"o̩mo̩ ame̩ anyi, o̩mo̩ me̩ la ako e̩wñ iche̩bo̩ e̩gujo-me̩ wa kpai e̩wñ e̩bie̩-me̩, kpai ukpe̩gwa e̩wñ-me̩ kpai e̩wñ kʼo̩wo̩-me̩ ako nyate̩, kpai oji ku me̩ da kpai e̩wñ ku me̩ gʼe̩do̩la-me̩ ako wa, kpai amo̩mojo̩do̩ amokuno̩-me̩ kpai ame̩wño̩re̩-me̩ egini;"
DEU,12,7,"me̩ la aje̩ e̩wñ eju Jihofa O̩jo̩-me̩ o̩mo̩, oñ ame̩ ayo̩ ef e̩wñ du ku me̩ dʼo̩wo̩-me̩ kado ache, owñ chʼame̩ kpai abo unyi-me̩, abu ki Jihofa O̩jo̩-we̩ de̩nyo̩ ñw e̩ efu-wñ le̩."
DEU,12,8,"Ame̩ ki che likpa e̩wñ du kʼa jʼemi ache eñini-i n, owñ chʼe̩ne̩ne̩ne̩ne̩ ki ache e̩wñ ki rʼo̩la-wñ eju n;"
DEU,12,9,todu me̩ wʼef uñmi kpai e̩wñ ogu e-ki Jihofa O̩jo̩-we̩ ako ñw e̩ ta n.
DEU,12,10,"Ama e̩gba ku me̩ mu Jo̩rdan-i daba, ku me̩ kwogugu oj ane̩ e-ki Jihofa O̩jo̩-me̩ aje̩ ñwu me̩ je̩ le̩, kʼi la dʼuñmi ñwu me̩ bʼame̩ne̩bi-me̩ ku ma lʼume̩ daka-i du te̩, kʼame̩ la kwogugu to̩ko̩o̩,"
DEU,12,11,"e̩gbale̩ i awatu, ka kʼugbo ki Jihofa O̩jo̩-me̩ adu kʼi aje̩ ñw odu-wñ tʼo̩mo̩, o̩mo̩ oñ ame̩ ako e̩wñ du kʼu nañwa ñwu me̩ wa, owñ chʼe̩wñ iche̩bo̩ e̩gujo-me̩ kpai e̩wñ e̩bie̩-me̩ kpai ukpe̩gwa e̩wñ-me̩ kpai e̩wñ kʼo̩wo̩-me̩ ko nyʼate̩ kpai oji ku me̩ da, owñ chʼe-ku me̩ go̩ ka ku me̩ adu ñwu Jihofa."
DEU,12,12,"Tak ame̩ ki jo̩ o̩gba Jihofa, O̩jo̩-me̩, ayo̩, ame̩ kpai amo̩ma-me̩ e̩ne̩ke̩le̩ kpai amo̩ma-me̩ onobule̩ kpai amadu-me̩ e̩ne̩ke̩le̩ kpai amadu-me̩ onobule̩ kpai e̩ne̩ Lifai kʼi dʼef aku, aku-me̩ abu kʼowñ ma ne̩ ukpe̩ abe̩k e̩wñ ogu ugbo me̩ n."
DEU,12,13,E̩ nafʼo̩la-we̩ de kʼuwe̩ ki we eko e̩wñ e̩gujo-we̩ wa che ugbo du kʼeju-we̩ li;
DEU,12,14,"chai ugbo ki Jihofa adu ef abo o̩lo̩pu-we̩ oka, o̩mo̩ uwe̩ ako e̩wñ e̩gujo-we̩ wa che, o̩mo̩ uwe̩ la ache e̩wñ du kʼu nañwa ñw e̩-i."
DEU,12,15,"Uwe̩ muda neke kpa e̩la kʼe̩ je̩ ef aku aku-we̩ chaka, alu du ki rʼe̩ e̩do̩, likpa alu ki Jihofa O̩jo̩-we̩ dʼe̩nyo̩ ñw e̩; abo kʼo̩la-ma daji kpai abo kʼo̩la-ma fe̩ neke je̩, alu ku ma je̩ egbi kpai abede."
DEU,12,16,Chai e̩bie̩-wñ kate oñ me̩ ma je̩ n; ame̩ ki la mʼu du dajʼane̩pe̩te̩ dab omiofo.
DEU,12,17,"I nʼugbo kʼuwe̩ aje̩ ukpe̩gwa e̩wñ e̩yo̩-we̩ n, abe̩k e-omi achiwebe̩te̩ma-we̩ n, abe̩k e-ekpo-we̩ n, abe̩k e-amo̩mojo̩do̩ amokuno̩-we̩ kpai ame̩wño̩re̩-we̩ egini n, abe̩k oji du kʼe̩ da n, abe̩k e̩wñ kʼe̩ gʼe̩do̩la-we̩ ako wa n, abe̩k e̩wñ eko nyʼate̩ e-kʼo̩wo̩-we̩ ako wa n."
DEU,12,18,Uwe̩ kpai o̩ma-we̩ e̩ne̩ke̩le̩ kpai o̩ma-we̩ onobule̩ kpai adu-we̩ e̩ne̩ke̩le̩ kpai adu-we̩ onobule̩ kpai e̩ne̩ Lifai kʼi dʼef aku-we̩ muda aje̩ eju Jihofa O̩jo̩-we̩ ugbo ki Jihofa O̩jo̩-we̩ adu; oñ uwe̩ ayo̩ eju Jihofa O̩jo̩-we̩ ef e̩wñ du kʼe̩ dʼo̩wo̩-we̩ kado kʼe̩ che.
DEU,12,19,E̩ ki fʼo̩la-we̩ de̩ kʼuwe̩ ki we ehi e̩ne̩ Lifai tinyo̩ oj ane̩-we̩ gbogbo mʼo̩jo̩ uku-we̩.
DEU,12,20,"E̩gba ku Jihofa O̩jo̩-we̩ fʼalo̩me̩-we̩ hi ubi, alu kʼi katane̩ ñw e̩ le̩, kʼuwe̩ akakini, Naje̩ e̩la, todabu ki arʼonugo we̩ e̩do̩ kʼe̩ je̩, uwe̩ ki je̩ e̩la alu du ki rʼe̩ e̩do̩."
DEU,12,21,"Iche̩wñ kʼuña ugbo ki Jihofa O̩jo̩-we̩ du kʼi adʼodu-wñ tʼo̩mo̩ jiji rʼuwe̩ tabale, mak uwe̩ ki kpa amokuno̩-we̩ kpai ame̩wño̩re̩-we̩ egini ki Jihofa ko ñw e̩ alu kʼomi ñwa ñw e̩-i; uwe̩ ki je̩ ejefu aku aku-we̩ alu du ki rʼonugo-we̩ e̩do̩."
DEU,12,22,"Alu ku ma je̩ e̩la egbi kpai abe̩de, alu le̩ uwe̩ ajʼe̩; tʼe̩ne̩ kʼo̩la-wñ daji, tʼe̩ne̩ kʼo̩la-wñ fe̩ aje̩ okujo̩."
DEU,12,23,Uwe̩ ki muda hi alu mʼe̩bie̩-wñ kilikili n; todu e̩bie̩ le̩ chʼiñmi; uwe̩ ki la je̩ iñmi-wñ manyʼe̩la-wñ n.
DEU,12,24,Uwe̩ ki je̩ n; uwe̩ ki mʼu du dajʼane̩pe̩te̩ dab omiofo.
DEU,12,25,"Uwe̩ ki je̩ n; todu ki ra ñw e̩ kpai amo̩ma-we̩ ubi-we̩ ge̩, owñ chʼabu kʼe̩ che e̩wñ o̩kpakpa eju Jihofa."
DEU,12,26,"Uwe̩ ki muda mʼe̩wñ ki afo̩ kʼe̩ ne̩ kpai e̩wñ kʼe̩ doji-wñ ko, kʼe̩ nyʼugbo ki Jihofa adu,"
DEU,12,27,"kʼuwe̩ ki kʼe̩wñ iche̩bo̩ e̩gu-jo-we̩, tʼe̩la-wñ tʼe̩bie̩-wñ wa che oj ubo̩ iche̩bo̩ Jihofa O̩jo̩-we̩; ama ki la dʼe̩bie̩ e̩wñ iche̩bo̩-we̩ danyʼoj ubo̩ iche̩bo̩ O̩jo̩-we̩, tak uwe̩ aje̩ e̩la-wñ."
DEU,12,28,"E̩ fejutʼo̩ kʼe̩ gbo̩ o̩la du kʼu nañwa ñw e̩-i, todu ki ra ñw e̩ kpai amo̩ma-we̩ ubi-we̩ ogbegbele̩, owñ chʼabu kʼe̩ nʼe̩wñ ki nyo̩ kʼi chʼo̩kpakpa eju Jihofa O̩jo̩-we̩, ache."
DEU,12,29,"E̩gba ki Jihofa O̩jo̩-we̩ fʼabo uche̩ichi ichi ko̩da bʼuwe̩ o̩gba te̩, owñ chʼugbo kʼuwe̩ anyi kʼe̩ bʼuma gbʼane̩ le̩, kʼe̩ bʼuma gba kʼe̩ la dodo oj ane̩-ma,"
DEU,12,30,"fʼo̩la-we̩ de, kʼe̩ we etʼoku ku ma du te̩ ñw e̩ tak abu ku ma fʼuma chile̩che̩ bʼe̩ o̩gba te̩ kʼe̩ ño̩ wʼuma che ge̩; kʼe̩ we etene e̩wñ amo̩jo̩-ma kakini, Abʼabo-i che amo̩jo̩-ma ta? Omi onugo ñʼache abe̩le̩ ge̩."
DEU,12,31,"Uwe̩ ki che abe̩le̩ ñwu Jihofa O̩jo̩-we̩ n; todu ma fʼe̩wñ du ki chʼe̩wñ ihie̩ne̩ ñwu Jihofa, kʼi achʼulaka-wñ, che ñw amo̩jo̩ e-ma me̩; i chaka chʼamo̩ma-ma e̩ne̩ke̩le̩ kpai amo̩ma-ma onobule̩, ma ko ma gujo ef una ñw amo̩jo̩ e-ma."
DEU,12,32,"E̩wñ du kʼu nañwa ñwu me̩, ame̩ ki fejutʼe-le̩ ku me̩ che: e̩ ki bu tʼo̩ n, e̩ ki la bu wʼane̩ n."
DEU,13,1,"Iche̩wñ kʼakache̩ʼka kwane̩ ef ume̩, abe̩k ano̩naʼka, kʼi la dʼujiwe abe̩k e̩wñ uno̩ʼka ñw e̩,"
DEU,13,2,"tak ujiwe abe̩k e̩wñ uno̩ kʼi ka ñw e̩ wache̩, tak i aka ñw e̩ kakini, Wa, kʼa tʼamo̩jo̩ omune̩ kʼame̩ ma ma ma n ubi, kʼa re̩ ma,"
DEU,13,3,"uwe̩ ki netirʼo̩la akache̩ le̩ abe̩k ano̩na le̩ n; todu Jihofa O̩jo̩-me̩ ajʼume̩ ma le̩, kʼi ma abe̩k ame̩ fe̩do̩ Jihofa O̩jo̩-me̩ kpai e̩do̩-me̩ chaka kpai onugo-me̩ chaka."
DEU,13,4,"Ame̩ ki lule̩ tu Jihofa O̩jo̩-me̩ ubi, ku me̩ la railo owñ, ku me̩ de uko̩ uko̩-wñ ku me̩ ki la gba omu-wñ gbo̩, me̩ rʼo̩ ku me̩ la jimʼo̩."
DEU,13,5,"Tak ama ki dʼakache̩ le̩ abe̩k ano̩na le̩ kpa, todabu kʼi ko̩la erʼume̩ da ubi bi Jihofa O̩jo̩-me̩ kʼi mʼume̩ ko kwʼane̩ Ijipti, kʼi la mʼume̩ gba kwef unyi adu le̩ te̩, kʼi kʼe̩ e̩che̩ bʼo̩na ki Jihofa O̩jo̩-we̩ ñwa ñw e̩ kʼe̩ lule̩ efu-wñ te̩. Abe̩le̩ oñ uwe̩ akʼe̩wñ e̩bie̩ne̩ rinyo̩ bʼef ume̩ te̩."
DEU,13,6,"Iche̩wñ kʼo̩maye-we̩ e̩ne̩ke̩le̩ kʼuwe̩ kpʼowñ nʼiye abe̩k o̩ma-we̩ e̩ne̩ke̩le̩, abe̩k o̩ma-we̩ onobule̩, abe̩k o̩ya ki mʼe̩ e̩do̩, abe̩k onuku-we̩ kʼi dab onugo o̩la-we̩ ñw e̩, chane̩ egbʼe̩ ibe umaja maja, kakini, Lewa, kʼa nyʼache amo̩jo̩ omune̩, e-kʼuwe̩ tʼamata-we̩ ma ma ma n,"
DEU,13,7,"owñ chʼamo̩jo̩ amone̩ ku ma lʼume̩ daka-i, dagba ma me̩rʼuwe̩ dagba ma jʼo̩na jiji, akwo ukpoji ile̩ o̩wo̩ʼka gbogbo tʼotitala ile̩ o̩wo̩ ekeji,"
DEU,13,8,"uwe̩ ki je̩ n, e̩ ki la netirʼu n, e̩ ki liʼu ejumomi n, e̩ ki la do̩wo̩mʼo̩ n, e̩ ki la dʼu maja n;"
DEU,13,9,"chai ekpa e̩ dʼu kpa; o̩wo̩ e-we̩ akadʼo ejodudu e̩gba ku ma kpa, ubile̩ tak o̩wo̩ amone̩ chaka akadʼo."
DEU,13,10,"Uwe̩ ki la kʼokuta ro̩ dʼo kʼi ku, todabu kʼi tene efʼuwe̩ fa ubi bi Jihofa O̩jo̩-we̩ kʼi dʼe̩ kwʼane̩ Ijipti wa, kwef unyi adu le̩ te̩."
DEU,13,11,"Tak abo Israe̩l du agbo̩, oñ ma arailo, taku ma ñʼache e̩wñ e̩bie̩ne̩ abe̩le̩ alumeji-we̩ ge̩ n."
DEU,13,12,"Iche̩wñ kʼe̩ dʼef ewo-we̩ʼka ki Jihofa O̩jo̩-we̩ du ñw e̩ kʼe̩ dodo o̩mo̩, kʼe̩ gbo̩ kakini,"
DEU,13,13,"Ame̩nebili iche̩ka kwʼalumeji-me̩ dufu, ku ma la fʼabo ewo-ma fa wʼubi, kakini, Lewa, kʼa nyʼare̩ amo̩jo̩ omune̩ kʼame̩ ma ma ma n;"
DEU,13,14,"mak uwe̩ ki nitele-wñ, kʼe̩ la atejane̩, kʼe̩ tene o̩bie̩ o̩bie̩; e̩ la go, iche̩wñ ki dʼabe̩le̩, ka ku ma fʼe̩wñ ihie̩ne̩ abe̩le̩ che alumeji-we̩ ochochi,"
DEU,13,15,"uwe̩ ki nʼalu ugbada gwo abo ewo le̩ da chuu, kʼe̩ la mʼu ko jo̩ ñw O̩jo̩ hioko, e̩ne̩ du kʼi dʼefu-wñ kpai ame̩la-ma abe̩re̩me̩le̩, e̩ ki nʼalu ugbada che."
DEU,13,16,"Tak uwe̩ ki mʼane̩ kʼogu le̩ je̩ kowa jʼalumeji ojukpologu-wñ, tak e̩ nʼuna gu ewo le̩ kpai ane̩-wñ chaka jo ñwu Jihofa O̩jo̩-we̩ hioko; oñ o̩mo̩ le̩ amud ugbudu dago ogbegbele̩, ma ñʼako unyi o̩mo̩ ge̩ n."
DEU,13,17,"E̩wñ kʼe̩ kojo̩ le̩ e̩ dʼokate-wñ mʼo̩wo̩-we̩ alo n; todu ki Jihofa ki rida bʼe̩kpuna uwe̩do̩-wñ te̩, kʼi lʼuwe̩ ejumomi, kʼi mo̩la ñw e̩, kʼi la je̩ ñw e̩ wewe nyo̩gba alu kʼi go̩ ñw amata-we̩,"
